match_id,bowler,inning,batting_team,total_bowler_runs,maiden,economy,overs,wickets,venue,catch,Direct_runout,Indirect_runout,Stumping,lbw/bowled,fp_points,fp_avg,opp_avg,ven_avg,inn_avg,run_avg,eco_avg,maiden_avg,wicket_avg,over_avg,Points
583,Rashid Khan,1,Gujarat Lions,19,0,4.75,4,3,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,3,121,58,121,89.5,121,27.5,6.875,0,2.5,4,10
584,Harbhajan Singh,1,Kolkata Knight Riders,27,0,6.75,4,0,Wankhede Stadium,0,0,0,0,0,2,21.33333333,24.375,34.85365854,26.19298246,25.37096774,7.142473118,0.048387097,1.032258065,3.629032258,9.5
584,JJ Bumrah,1,Kolkata Knight Riders,39,0,9.75,4,1,Wankhede Stadium,0,0,0,0,1,33,44,15.4,26.54545455,33.73333333,31.18181818,8.431818182,0.03030303,0.939393939,3.696969697,9
584,SL Malinga,1,Kolkata Knight Riders,36,0,9,4,2,Wankhede Stadium,0,0,0,0,0,50,71.66666667,45.21428571,54.44117647,57.2,26.08080808,6.609427609,0.101010101,1.626262626,3.949494949,9
584,TA Boult,2,Mumbai Indians,47,0,11.75,4,0,Wankhede Stadium,0,0,0,0,0,-4,32.33333333,3,3,31.4,36.2,9.05,0,1.2,4,8.5
584,Kuldeep Yadav,2,Mumbai Indians,35,0,8.75,4,1,Wankhede Stadium,0,0,0,0,1,33,87.33333333,29,33,48.33333333,32,8,0,2,4,9
584,AS Rajpoot,2,Mumbai Indians,37,0,9.25,4,3,Wankhede Stadium,0,0,0,0,1,87,18,56,87,35.25,24.28571429,8.94047619,0,1,2.714285714,9
584,MJ McClenaghan,1,Kolkata Knight Riders,51,0,12.75,4,1,Wankhede Stadium,1,0,0,0,1,35,17.33333333,36.25,36.81818182,32.76923077,32.46428571,8.404761905,0,1.357142857,3.892857143,8.5
585,YS Chahal,2,Kings XI Punjab,29,0,7.25,4,1,Holkar Cricket Stadium,0,0,0,0,1,33,36.33333333,57.14285714,33,44.71428571,29.02222222,7.918518519,0.022222222,1.355555556,3.755555556,9.5
585,T Natarajan,1,Royal Challengers Bangalore,13,0,13,1,0,Holkar Cricket Stadium,0,0,0,0,0,0,25,0,12.5,12.5,19.5,10.83333333,0,0.5,2,8
585,Sandeep Sharma,1,Royal Challengers Bangalore,26,0,6.5,4,1,Holkar Cricket Stadium,0,0,0,0,0,27,36,50.75,42.5,47.4,27.73333333,7.555555556,0.177777778,1.377777778,3.666666667,9.5
585,B Stanlake,2,Kings XI Punjab,41,0,10.25,4,0,Holkar Cricket Stadium,0,0,0,0,0,-2,66,-2,-2,32,35,8.75,0,1,4,8.5
585,VR Aaron,1,Royal Challengers Bangalore,21,0,5.25,4,2,Holkar Cricket Stadium,0,0,0,0,1,62,16.66666667,43.5,62,34.04545455,30.77142857,8.785714286,0.028571429,1,3.628571429,10
585,TS Mills,2,Kings XI Punjab,22,0,11,2,1,Holkar Cricket Stadium,0,0,0,0,1,31,33,31,31,32,28.66666667,9,0,1,3.333333333,8.5
585,P Negi,2,Kings XI Punjab,7,0,7,1,0,Holkar Cricket Stadium,0,0,0,0,0,0,28.33333333,23.2,0,18.92307692,23.11538462,8.403846154,0,0.730769231,2.846153846,9.5
585,MM Sharma,1,Royal Challengers Bangalore,47,0,11.75,4,0,Holkar Cricket Stadium,0,0,0,0,0,-4,7.666666667,16.1,-2,41.10344828,27.73015873,7.976190476,0,1.238095238,3.492063492,8.5
586,AB Dinda,1,Delhi Daredevils,36,0,12,3,0,Maharashtra Cricket Association Stadium,0,0,0,0,0,-4,26.33333333,42.4,30.25,32.675,27.64,8.308888889,0.04,1.093333333,3.4,8.5
586,A Zampa,1,Delhi Daredevils,45,0,11.25,4,1,Maharashtra Cricket Association Stadium,0,0,0,0,1,29,47,60,27,70,26.57142857,7.80952381,0,2,3.428571429,8.5
586,DL Chahar,1,Delhi Daredevils,35,0,11.66666667,3,1,Maharashtra Cricket Association Stadium,0,0,0,0,0,21,2.666666667,11.5,9.5,7.25,24.25,9.5,0,0.25,2.5,8.5
586,A Mishra,2,Rising Pune Supergiant,11,0,3.666666667,3,3,Maharashtra Cricket Association Stadium,1,0,0,0,0,93,13.66666667,93,63,38.79365079,25.97368421,7.42251462,0.035087719,1.184210526,3.578947368,10
586,PJ Cummins,2,Rising Pune Supergiant,24,1,6,4,2,Maharashtra Cricket Association Stadium,0,0,0,0,0,64,20,64,64,32,29.83333333,8.208333333,0.333333333,1,3.666666667,9.5
586,Z Khan,2,Rising Pune Supergiant,20,0,6.666666667,3,3,Maharashtra Cricket Association Stadium,0,0,0,0,0,81,35.33333333,81,81,39.15909091,28,7.432407407,0.066666667,1.255555556,3.744444444,9.5
586,S Nadeem,2,Rising Pune Supergiant,23,0,5.75,4,1,Maharashtra Cricket Association Stadium,1,0,0,0,0,37,18,37,37,18.0625,25.75,7.0625,0.041666667,0.729166667,3.6875,9.5
586,Imran Tahir,1,Delhi Daredevils,24,0,6,4,1,Maharashtra Cricket Association Stadium,0,0,0,0,1,35,52.33333333,35,72.33333333,50,30.60869565,8.326086957,0,1.608695652,3.695652174,9.5
587,B Kumar,2,Mumbai Indians,21,0,5.25,4,3,Wankhede Stadium,1,0,0,0,1,99,44.33333333,42.36363636,51.5,35.42857143,25.81012658,7.043248945,0.075949367,1.215189873,3.696202532,10
587,Rashid Khan,2,Mumbai Indians,19,0,4.75,4,1,Wankhede Stadium,0,0,0,0,1,39,89.5,39,39,48.5,24.66666667,6.166666667,0,2,4,10
587,Mustafizur Rahman,2,Mumbai Indians,34,0,11.33333333,3,0,Wankhede Stadium,0,0,0,0,0,-4,25.66666667,37.33333333,-4,21.6,26.76470588,7.245098039,0.058823529,1.117647059,3.764705882,8.5
587,MJ McClenaghan,1,Sunrisers Hyderabad,42,0,10.5,4,1,Wankhede Stadium,0,0,0,0,1,31,20,45.2,36.33333333,32.64285714,32.79310345,8.477011494,0,1.344827586,3.896551724,8.5
587,SL Malinga,1,Sunrisers Hyderabad,30,0,7.5,4,1,Wankhede Stadium,0,0,0,0,0,25,67,52.28571429,53.6,56.5,26.12,6.618333333,0.1,1.62,3.95,9.5
587,A Nehra,2,Mumbai Indians,46,0,11.5,4,1,Wankhede Stadium,0,0,0,0,1,29,34.66666667,50,32.55555556,35.1627907,28.38823529,7.778431373,0.023529412,1.364705882,3.647058824,8.5
587,JJ Bumrah,1,Sunrisers Hyderabad,24,0,6,4,3,Wankhede Stadium,0,0,0,0,1,89,18.66666667,23.25,31.75,37.1875,30.97058824,8.360294118,0.029411765,1,3.705882353,9.5
587,Harbhajan Singh,1,Sunrisers Hyderabad,23,0,5.75,4,2,Wankhede Stadium,0,0,0,0,0,54,22,20.22222222,35.30952381,26.67241379,25.352,7.131333333,0.048,1.04,3.632,9.5
588,VR Aaron,2,Kolkata Knight Riders,23,0,11.5,2,1,Eden Gardens,0,0,0,0,0,21,20.66666667,30.85714286,38.5,17.07142857,30.55555556,8.861111111,0.027777778,1,3.583333333,8.5
588,TA Boult,1,Kings XI Punjab,36,0,9,4,0,Eden Gardens,0,0,0,0,0,0,24,43.33333333,0,39.83333333,36.18181818,9.045454545,0,1.090909091,4,9
588,UT Yadav,1,Kings XI Punjab,33,0,8.25,4,4,Eden Gardens,0,0,0,0,0,108,14.66666667,47.76923077,28.86666667,39.57692308,29.125,8.582291667,0.025,1.1625,3.475,9
588,MM Sharma,2,Kolkata Knight Riders,30,0,10,3,0,Eden Gardens,0,0,0,0,0,-2,7,30.66666667,25.28571429,32.8,27.765625,8.0078125,0,1.21875,3.484375,8.5
588,I Sharma,2,Kolkata Knight Riders,16,0,8,2,0,Eden Gardens,0,0,0,0,0,0,12.33333333,6.25,16.66666667,23.63636364,29.09859155,8.113849765,0.042253521,0.830985915,3.61971831,9
588,Sandeep Sharma,2,Kolkata Knight Riders,28,0,9.333333333,3,0,Eden Gardens,0,0,0,0,0,0,36.66666667,44.42857143,21.33333333,38.61538462,27.73913043,7.594202899,0.173913043,1.347826087,3.652173913,9
589,P Negi,2,Mumbai Indians,28,0,14,2,0,M Chinnaswamy Stadium,0,0,0,0,0,-6,28.33333333,4.6,-3,17.14285714,23.2962963,8.611111111,0,0.703703704,2.814814815,8
589,S Badree,2,Mumbai Indians,9,1,2.25,4,4,M Chinnaswamy Stadium,0,0,0,0,1,134,15,79.5,67,46.66666667,23.33333333,6.444444444,0.166666667,1,3.666666667,10
589,TG Southee,1,Royal Challengers Bangalore,23,0,11.5,2,0,M Chinnaswamy Stadium,0,0,0,0,0,-4,32.33333333,29.83333333,38.66666667,20.75,31.25,8.339285714,0.035714286,0.821428571,3.785714286,8.5
589,MJ McClenaghan,1,Royal Challengers Bangalore,20,0,5,4,2,M Chinnaswamy Stadium,0,0,0,0,1,64,30.33333333,26.2,37.33333333,34.73333333,32.36666667,8.361111111,0,1.366666667,3.9,10
589,S Aravind,2,Mumbai Indians,21,0,5.25,4,0,M Chinnaswamy Stadium,1,0,0,0,0,12,20,35.25,46.13333333,53.28571429,27.36666667,8.191666667,0,1.433333333,3.466666667,9.5
589,TS Mills,2,Mumbai Indians,36,0,9,4,0,M Chinnaswamy Stadium,0,0,0,0,0,0,32.33333333,0,0,21.33333333,30.5,9,0,0.75,3.5,9
589,YS Chahal,2,Mumbai Indians,31,0,10.33333333,3,1,M Chinnaswamy Stadium,0,0,0,0,0,23,33.66666667,42.5,44.76190476,43.72727273,29.06521739,7.971014493,0.02173913,1.347826087,3.739130435,8.5
589,JJ Bumrah,1,Royal Challengers Bangalore,39,0,9.75,4,1,M Chinnaswamy Stadium,0,1,0,0,0,37,40.66666667,44.75,46,37.17647059,31.2,8.4,0.028571429,1,3.714285714,9
589,Harbhajan Singh,1,Royal Challengers Bangalore,23,0,5.75,4,0,M Chinnaswamy Stadium,0,0,0,0,0,4,29.66666667,32.05263158,30.875,26.28813559,25.33333333,7.12037037,0.047619048,1.031746032,3.634920635,9.5
590,SB Jakati,1,Rising Pune Supergiant,22,0,11,2,0,Saurashtra Cricket Association Stadium,0,0,0,0,0,-2,2,-2,-1.5,26,25.45614035,8.211988304,0.01754386,0.877192982,3.192982456,8.5
590,RD Chahar,2,Gujarat Lions,26,0,8.666666667,3,1,Saurashtra Cricket Association Stadium,1,0,0,0,0,33,25,33,33,29,29,8.333333333,0,1,3.5,9
590,LH Ferguson,2,Gujarat Lions,44,0,11,4,0,Saurashtra Cricket Association Stadium,0,0,0,0,0,-2,0,-2,-2,-2,44,11,0,0,4,8.5
590,AJ Tye,1,Rising Pune Supergiant,17,0,4.25,4,5,Saurashtra Cricket Association Stadium,0,0,0,0,2,163,0,163,163,163,17,4.25,0,5,4,10
590,Ankit Sharma,2,Gujarat Lions,16,0,16,1,0,Saurashtra Cricket Association Stadium,0,0,0,0,0,0,14.33333333,0,0,18,21.95,7.8375,0,0.6,3.05,8
590,Basil Thampi,1,Rising Pune Supergiant,21,0,7,3,0,Saurashtra Cricket Association Stadium,0,0,0,0,0,2,-2,2,2,2,21,8.75,0,0,2.5,9.5
590,SN Thakur,2,Gujarat Lions,14,0,4.666666667,3,1,Saurashtra Cricket Association Stadium,0,0,0,0,0,31,19,31,31,25,26,8.666666667,0,1,3,10
590,Imran Tahir,2,Gujarat Lions,53,0,13.25,4,1,Saurashtra Cricket Association Stadium,0,0,0,0,1,27,66,58,27,42.92307692,31.54166667,8.53125,0,1.583333333,3.708333333,8.5
590,P Kumar,1,Rising Pune Supergiant,51,0,12.75,4,1,Saurashtra Cricket Association Stadium,0,0,0,0,0,19,9,19,11.57142857,28.52542373,27.4137931,7.820402299,0.120689655,0.844827586,3.577586207,8.5
591,Rashid Khan,1,Kolkata Knight Riders,29,0,7.25,4,1,Eden Gardens,1,0,0,0,1,41,72.66666667,41,41,81,25.75,6.4375,0,1.75,4,9.5
591,B Kumar,1,Kolkata Knight Riders,20,0,5,4,3,Eden Gardens,0,0,0,0,2,101,68.33333333,43.61538462,51.8,44.44736842,25.7375,7.017708333,0.075,1.2375,3.7,10
591,UT Yadav,2,Sunrisers Hyderabad,27,0,9,3,0,Eden Gardens,0,0,0,0,0,0,36,40.5,27.0625,24.65517241,29.09876543,8.58744856,0.024691358,1.148148148,3.469135802,9
591,TA Boult,2,Sunrisers Hyderabad,33,0,8.25,4,1,Eden Gardens,0,0,0,0,0,25,6.333333333,25,12.5,30.33333333,35.91666667,8.979166667,0,1.083333333,4,9
591,Kuldeep Yadav,2,Sunrisers Hyderabad,23,0,5.75,4,1,Eden Gardens,0,0,0,0,0,29,69.33333333,71.66666667,47,43.5,30.5,7.625,0,1.833333333,4,9.5
591,A Nehra,1,Kolkata Knight Riders,35,0,8.75,4,1,Eden Gardens,0,0,0,0,0,25,45.66666667,26.6,18.2,45.60465116,28.46511628,7.789728682,0.023255814,1.360465116,3.651162791,9
592,VR Aaron,1,Delhi Daredevils,45,0,11.25,4,2,Feroz Shah Kotla,0,0,0,0,0,46,27.66666667,47,43.83333333,34.56521739,30.94594595,8.925675676,0.027027027,1.027027027,3.594594595,8.5
592,S Nadeem,2,Kings XI Punjab,13,0,6.5,2,2,Feroz Shah Kotla,0,0,0,0,1,60,22,27,23.5,20.52941176,25.48979592,7.051020408,0.040816327,0.755102041,3.653061224,9.5
592,PJ Cummins,2,Kings XI Punjab,23,0,5.75,4,2,Feroz Shah Kotla,0,0,0,0,1,62,32.33333333,62,62,42,28.85714286,7.857142857,0.285714286,1.142857143,3.714285714,9.5
592,Sandeep Sharma,1,Delhi Daredevils,41,0,10.25,4,1,Feroz Shah Kotla,0,0,0,0,0,23,28.33333333,44.57142857,39.75,46.23809524,28.0212766,7.65070922,0.170212766,1.340425532,3.659574468,8.5
592,A Mishra,2,Kings XI Punjab,16,0,5.333333333,3,1,Feroz Shah Kotla,0,0,0,0,0,29,29,41.6875,43.61538462,38.640625,25.88695652,7.404347826,0.034782609,1.182608696,3.573913043,10
592,KC Cariappa,1,Delhi Daredevils,23,0,7.666666667,3,1,Feroz Shah Kotla,0,0,0,0,0,25,21.33333333,25,25,22.25,30,9.797619048,0,0.714285714,3.142857143,9
592,MM Sharma,1,Delhi Daredevils,37,0,9.25,4,1,Feroz Shah Kotla,1,0,0,0,0,33,-2,35.55555556,50,40.83333333,27.90769231,8.026923077,0,1.215384615,3.492307692,9
592,Z Khan,2,Kings XI Punjab,38,0,9.5,4,0,Feroz Shah Kotla,1,0,0,0,0,8,61.66666667,38.64285714,42.8,38.46666667,28.10989011,7.455128205,0.065934066,1.241758242,3.747252747,9
593,MJ McClenaghan,1,Gujarat Lions,24,0,6,4,2,Wankhede Stadium,0,0,0,0,0,52,43.33333333,54.66666667,37.53846154,35.8125,32.09677419,8.284946237,0,1.387096774,3.903225806,9.5
593,SL Malinga,1,Gujarat Lions,51,0,12.75,4,1,Wankhede Stadium,0,0,0,0,1,27,45,27,52.86111111,55.87234043,26.36633663,6.679042904,0.099009901,1.613861386,3.95049505,8.5
593,P Kumar,2,Mumbai Indians,25,0,8.333333333,3,1,Wankhede Stadium,0,0,0,0,0,25,15.33333333,25.6875,32.875,24.37931034,27.39316239,7.824786325,0.11965812,0.846153846,3.572649573,9
593,JJ Bumrah,1,Gujarat Lions,45,0,11.25,4,0,Wankhede Stadium,0,0,0,0,0,-4,53,23,29,34.88888889,31.58333333,8.479166667,0.027777778,0.972222222,3.722222222,8.5
593,Harbhajan Singh,1,Gujarat Lions,22,0,5.5,4,1,Wankhede Stadium,0,0,0,0,0,29,20,22.66666667,35.1627907,26.33333333,25.30708661,7.107611549,0.047244094,1.031496063,3.637795276,9.5
593,Basil Thampi,2,Mumbai Indians,34,0,8.5,4,0,Wankhede Stadium,0,0,0,0,0,0,0,0,0,-1,25.33333333,8.666666667,0,0,3,9
593,MM Patel,2,Mumbai Indians,35,0,8.75,4,1,Wankhede Stadium,0,0,0,0,0,25,31,51,44.11764706,38.51724138,27.03225806,7.444892473,0.096774194,1.322580645,3.612903226,9
593,AJ Tye,2,Mumbai Indians,34,0,8.5,4,2,Wankhede Stadium,0,0,0,0,0,50,163,50,50,50,25.5,6.375,0,3.5,4,9
594,S Aravind,1,Rising Pune Supergiant,29,0,7.25,4,2,M Chinnaswamy Stadium,0,0,0,0,1,58,19.33333333,58,46.875,32.17647059,27.41935484,8.161290323,0,1.451612903,3.483870968,9.5
594,S Badree,1,Rising Pune Supergiant,32,0,8,4,1,M Chinnaswamy Stadium,0,0,0,0,1,33,46.66666667,33,55.66666667,24.25,24.57142857,6.666666667,0.142857143,1,3.714285714,9
594,P Negi,1,Rising Pune Supergiant,12,0,4,3,1,M Chinnaswamy Stadium,0,0,0,0,0,31,17.33333333,31,8.333333333,26.57142857,22.89285714,8.446428571,0,0.714285714,2.821428571,10
594,Imran Tahir,2,Royal Challengers Bangalore,27,0,6.75,4,1,M Chinnaswamy Stadium,0,0,0,0,0,27,40,15.33333333,24,41.78571429,31.36,8.46,0,1.56,3.72,9.5
594,YS Chahal,1,Rising Pune Supergiant,11,0,11,1,0,M Chinnaswamy Stadium,0,0,0,0,0,0,31.66666667,0,42.72727273,34.32,28.68085106,8.035460993,0.021276596,1.319148936,3.680851064,8.5
594,SN Thakur,2,Royal Challengers Bangalore,35,0,8.75,4,3,M Chinnaswamy Stadium,0,0,0,0,1,87,25,87,87,45.66666667,29,8.694444444,0,1.666666667,3.333333333,9
594,JD Unadkat,2,Royal Challengers Bangalore,25,0,6.25,4,2,M Chinnaswamy Stadium,0,0,0,0,2,68,7.666666667,34.33333333,27.1,25.35,28.88571429,8.447619048,0,1,3.514285714,9.5
594,AF Milne,1,Rising Pune Supergiant,27,0,6.75,4,3,M Chinnaswamy Stadium,0,0,0,0,1,89,31,89,60,89,35,8.75,0,2,4,9.5
595,Kuldeep Yadav,1,Delhi Daredevils,29,0,9.666666667,3,0,Feroz Shah Kotla,0,0,0,0,0,0,46,0,49.5,58.33333333,30.28571429,7.916666667,0,1.571428571,3.857142857,9
595,NM Coulter-Nile,1,Delhi Daredevils,22,0,5.5,4,3,Feroz Shah Kotla,0,0,0,0,1,91,34.66666667,91,44.83333333,60.2,28.5,7.287037037,0.055555556,1.444444444,3.888888889,10
595,UT Yadav,1,Delhi Daredevils,53,0,13.25,4,1,Feroz Shah Kotla,1,0,0,0,0,27,36,43,43.38461538,39.33962264,29.3902439,8.644308943,0.024390244,1.146341463,3.475609756,8.5
595,PJ Cummins,2,Kolkata Knight Riders,39,0,9.75,4,2,Feroz Shah Kotla,0,0,0,0,0,50,53,50,56,44,30.125,8.09375,0.25,1.25,3.75,9
595,Z Khan,2,Kolkata Knight Riders,28,0,7,4,2,Feroz Shah Kotla,1,0,0,0,0,60,56,43.78571429,44.36363636,38.93478261,28.10869565,7.450181159,0.065217391,1.25,3.75,9.5
595,A Mishra,2,Kolkata Knight Riders,26,0,8.666666667,3,1,Feroz Shah Kotla,0,0,0,0,0,25,38.66666667,31.4375,42.92592593,38.43076923,25.88793103,7.415229885,0.034482759,1.181034483,3.568965517,9
595,Mohammed Shami,2,Kolkata Knight Riders,28,0,9.333333333,3,0,Feroz Shah Kotla,0,0,0,0,0,0,18,7.25,9.222222222,12.76923077,29.95833333,8.829861111,0,0.791666667,3.416666667,9
596,S Kaul,2,Kings XI Punjab,26,0,6.5,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,1,35,9,21.5,35,28.8,26.83333333,8.0625,0.166666667,0.666666667,3.25,9.5
596,Sandeep Sharma,1,Sunrisers Hyderabad,35,0,8.75,4,1,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,33,16.66666667,42.125,33.25,45.63636364,28.16666667,7.673611111,0.166666667,1.333333333,3.666666667,9
596,BB Sran,2,Kings XI Punjab,29,0,14.5,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-6,17.33333333,-3,20.71428571,24.4,29.8125,9.036458333,0.0625,0.875,3.4375,8
596,KC Cariappa,1,Sunrisers Hyderabad,38,0,9.5,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,25,6.333333333,25,25,22.8,31,9.760416667,0,0.75,3.25,9
596,B Kumar,2,Kings XI Punjab,19,0,4.75,4,5,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,3,171,84.66666667,60.9,42.4,38.58139535,25.65432099,6.989711934,0.074074074,1.283950617,3.703703704,10
596,I Sharma,1,Sunrisers Hyderabad,23,0,5.75,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,4,1.333333333,4,25.64705882,28.82142857,29.01388889,8.081018519,0.041666667,0.819444444,3.625,9.5
596,Rashid Khan,2,Kings XI Punjab,42,0,10.5,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,2,64,67,64,81,53.66666667,29,7.25,0,1.8,4,8.5
596,MM Sharma,1,Sunrisers Hyderabad,25,0,6.25,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,52,9,37.11111111,37.5,41.19354839,27.86363636,8,0,1.227272727,3.5,9.5
597,DS Kulkarni,1,Royal Challengers Bangalore,37,0,9.25,4,1,Saurashtra Cricket Association Stadium,0,0,0,0,0,25,6.333333333,41.18181818,11.16666667,33.71052632,26.14492754,8.310386473,0.101449275,1.144927536,3.289855072,9
597,AF Milne,2,Gujarat Lions,43,0,10.75,4,1,Saurashtra Cricket Association Stadium,1,0,0,0,0,31,60,31,31,31,37.66666667,9.416666667,0,1.666666667,4,8.5
597,S Aravind,2,Gujarat Lions,53,0,13.25,4,1,Saurashtra Cricket Association Stadium,0,0,0,0,0,19,22,29.33333333,19,51,28.21875,8.3203125,0,1.4375,3.5,8.5
597,Basil Thampi,1,Royal Challengers Bangalore,31,0,7.75,4,1,Saurashtra Cricket Association Stadium,0,0,0,0,1,33,0,33,17.5,17.5,26.75,8.4375,0,0.25,3.25,9
597,P Negi,2,Gujarat Lions,21,0,5.25,4,1,Saurashtra Cricket Association Stadium,0,0,1,0,0,35,8.333333333,35,35,18.33333333,22.82758621,8.336206897,0,0.724137931,2.862068966,10
597,S Kaushik,1,Royal Challengers Bangalore,36,0,12,3,0,Saurashtra Cricket Association Stadium,0,0,0,0,0,-4,17.33333333,-5,26,14.6,29.7,9.458333333,0,0.6,3.4,8.5
597,YS Chahal,2,Gujarat Lions,31,0,7.75,4,3,Saurashtra Cricket Association Stadium,1,0,0,0,0,87,18.66666667,59,56,45.60869565,28.72916667,8.029513889,0.020833333,1.354166667,3.6875,9.5
597,AJ Tye,1,Royal Challengers Bangalore,34,0,8.5,4,0,Saurashtra Cricket Association Stadium,0,0,0,0,0,0,106.5,0,81.5,81.5,28.33333333,7.083333333,0,2.333333333,4,9
598,Mohammed Siraj,2,Delhi Daredevils,39,0,9.75,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,50,0,50,50,50,39,9.75,0,2,4,9
598,PJ Cummins,1,Sunrisers Hyderabad,37,0,9.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,58.66666667,0,0,26.4,30.88888889,8.222222222,0.222222222,1.111111111,3.777777778,9
598,S Kaul,2,Delhi Daredevils,32,0,8,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,25,9.666666667,25,30,28.16666667,27.23076923,8.057692308,0.153846154,0.692307692,3.307692308,9
598,Z Khan,1,Sunrisers Hyderabad,37,0,9.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,49.66666667,19.75,48.33333333,36.85106383,28.20430108,7.46953405,0.064516129,1.23655914,3.752688172,9
598,J Yadav,1,Sunrisers Hyderabad,16,0,8,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,13.66666667,18,16.5,22,18.88888889,6.222222222,0,0.444444444,2.888888889,9
598,Rashid Khan,2,Delhi Daredevils,33,0,8.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,48,0,60.75,40.25,29.66666667,7.416666667,0,1.5,4,9
598,A Mishra,1,Sunrisers Hyderabad,33,0,11,3,0,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,6,49,20.6,37.625,32.59615385,25.94871795,7.445868946,0.034188034,1.170940171,3.564102564,8.5
598,B Kumar,2,Delhi Daredevils,29,0,7.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,123.6666667,12.11111111,40.38095238,37.70454545,25.69512195,6.992886179,0.073170732,1.268292683,3.707317073,9.5
599,MJ McClenaghan,1,Kings XI Punjab,46,0,11.5,4,2,Holkar Cricket Stadium,0,0,0,0,0,46,49,43,46,36.41176471,32.53125,8.385416667,0,1.40625,3.90625,8.5
599,I Sharma,2,Mumbai Indians,58,0,14.5,4,0,Holkar Cricket Stadium,0,0,0,0,0,-6,2.666666667,39.45454545,-6,22.97777778,29.4109589,8.168949772,0.04109589,0.808219178,3.630136986,8
599,SL Malinga,1,Kings XI Punjab,58,0,14.5,4,0,Holkar Cricket Stadium,0,0,0,0,0,-6,34,68.91666667,-6,54.58333333,26.67647059,6.755718954,0.098039216,1.598039216,3.950980392,8
599,JJ Bumrah,1,Kings XI Punjab,30,0,7.5,4,1,Holkar Cricket Stadium,0,0,0,0,1,33,40.66666667,44.2,33,34.78947368,31.54054054,8.452702703,0.027027027,0.972972973,3.72972973,9.5
599,Harbhajan Singh,1,Kings XI Punjab,12,0,6,2,0,Holkar Cricket Stadium,0,0,0,0,0,2,29,34.11764706,2,25.93442623,25.203125,7.098958333,0.046875,1.0234375,3.625,9.5
599,Sandeep Sharma,2,Mumbai Indians,39,0,13,3,0,Holkar Cricket Stadium,0,0,0,0,0,-6,18.66666667,34.25,26.33333333,36.96296296,28.3877551,7.782312925,0.163265306,1.306122449,3.653061224,8.5
599,Swapnil Singh,2,Mumbai Indians,22,0,11,2,0,Holkar Cricket Stadium,0,0,0,0,0,-2,13.5,-2,12.5,-2,21.66666667,9.222222222,0,0.333333333,2.333333333,8.5
599,MM Sharma,2,Mumbai Indians,29,0,9.666666667,3,1,Holkar Cricket Stadium,0,0,0,0,0,25,27.66666667,46.69230769,7,32.58333333,27.88059701,8.024875622,0,1.223880597,3.492537313,9
600,Kuldeep Yadav,2,Gujarat Lions,33,0,8.25,4,2,Eden Gardens,0,0,0,0,0,50,20.66666667,63,47.75,44.8,30.625,7.958333333,0,1.625,3.875,9
600,P Kumar,1,Kolkata Knight Riders,24,0,12,2,1,Eden Gardens,0,0,0,0,0,21,23,20.625,19.625,28.4,27.36440678,7.860169492,0.118644068,0.847457627,3.559322034,8.5
600,DS Kulkarni,1,Kolkata Knight Riders,23,0,11.5,2,0,Eden Gardens,0,0,0,0,0,-4,6.333333333,29.85714286,9,32.74358974,26.1,8.355952381,0.1,1.128571429,3.271428571,8.5
600,Basil Thampi,1,Kolkata Knight Riders,44,0,11,4,2,Eden Gardens,0,0,0,0,1,56,11.66666667,56,56,30.33333333,30.2,8.95,0,0.6,3.4,8.5
600,NM Coulter-Nile,2,Gujarat Lions,41,0,10.25,4,2,Eden Gardens,0,0,0,0,0,48,47.66666667,48,24,27.55555556,29.15789474,7.442982456,0.052631579,1.473684211,3.894736842,8.5
600,UT Yadav,2,Gujarat Lions,17,0,8.5,2,1,Eden Gardens,1,0,0,0,1,41,45,20.5,27.88235294,25.2,29.24096386,8.642570281,0.024096386,1.144578313,3.457831325,9
601,K Rabada,1,Mumbai Indians,30,0,7.5,4,2,Wankhede Stadium,0,1,0,0,1,70,0,70,70,70,30,7.5,0,2,4,9.5
601,JJ Bumrah,2,Delhi Daredevils,21,0,5.25,4,2,Wankhede Stadium,0,0,0,0,1,62,22,30.33333333,31.35714286,23.73684211,31.26315789,8.368421053,0.026315789,1,3.736842105,10
